date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:02:57	40021/40021	---M--	200	added ('OK')	image/jpeg	etag:%225e908589-9c55%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Council-Photo-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Council-Photo-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/tom-maddison/)
14:02:57	1740/1740	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:57%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/174	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/174.json	(from https://www.dartfordlabourparty.org.uk/tom-maddison/)
14:02:57	761/761	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22eaa640be71eede6f3e3c359647e38964-gzip%22	https://www.dartfordlabourparty.org.uk/tom-maddison/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/tom-maddison/feed/index.html	(from https://www.dartfordlabourparty.org.uk/tom-maddison/)
14:02:58	2349/2349	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:58%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Ftom-maddison%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed0fdc.json	(from https://www.dartfordlabourparty.org.uk/tom-maddison/)
14:02:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:02:58%20GMT	https://www.dartfordlabourparty.org.uk/?p=174	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index0325.html	(from https://www.dartfordlabourparty.org.uk/tom-maddison/)
14:02:58	2441/2441	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:02:58%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Ftom-maddison%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed1070	(from https://www.dartfordlabourparty.org.uk/tom-maddison/)
14:02:58	56613/56613	---M--	200	added ('OK')	image/jpeg	etag:%225e90858a-dd25%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Council-Photo-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Council-Photo-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/tom-maddison/)
14:02:59	692/692	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:59%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/categories/6	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/categories/6.json	(from https://www.dartfordlabourparty.org.uk/category/our-councillors/)
14:02:59	7524/7524	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ad3b7f2c5cdf3dac0f742e12f2deb917-gzip%22	https://www.dartfordlabourparty.org.uk/category/our-councillors/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/category/our-councillors/feed/index.html	(from https://www.dartfordlabourparty.org.uk/category/our-councillors/)
14:02:59	1816/1816	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:59%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/161	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/161.json	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-tuesday-17th-march/)
14:03:00	837/837	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2245e8626726089530ee084a4740131a2f-gzip%22	https://www.dartfordlabourparty.org.uk/coronavirus-update-tuesday-17th-march/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/coronavirus-update-tuesday-17th-march/feed/index.html	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-tuesday-17th-march/)
14:03:00	2477/2477	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:00%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fcoronavirus-update-tuesday-17th-march%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed1b29.json	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-tuesday-17th-march/)
14:03:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:03:00%20GMT	https://www.dartfordlabourparty.org.uk/?p=161	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index8816.html	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-tuesday-17th-march/)
14:03:00	2569/2569	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:03:00%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fcoronavirus-update-tuesday-17th-march%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed19cc	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-tuesday-17th-march/)
14:03:01	128447/128447	---M--	200	added ('OK')	image/jpeg	etag:%225e6f7b9b-1f5bf%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/New-Labour-Group-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/New-Labour-Group-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/)
14:03:01	1861/1861	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:01%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/160	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/160.json	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/)
14:03:01	879/879	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2228f63e5f223915e282937159ac6c181e-gzip%22	https://www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/feed/index.html	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/)
14:03:01	2560/2560	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:01%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fcoronavirus-update-councillors-surgeries-suspended%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedc4b4.json	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/)
14:03:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:03:01%20GMT	https://www.dartfordlabourparty.org.uk/?p=160	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index9c2b.html	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/)
14:03:02	2658/2658	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:03:02%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fcoronavirus-update-councillors-surgeries-suspended%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedc289	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/)
14:03:02	64183/64183	---M--	200	added ('OK')	image/jpeg	etag:%225b8bb490-fab7%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2018/09/Money-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2018/09/Money-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/)
14:03:02	84118/84118	---M--	200	added ('OK')	image/jpeg	etag:%225e6f7b9b-14896%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/New-Labour-Group-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/New-Labour-Group-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/)
14:03:03	1854/1854	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:03%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/158	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/158.json	(from https://www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/)
14:03:03	875/875	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227b3d44874d2353b79e4b01936a90ac87-gzip%22	https://www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/feed/index.html	(from https://www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/)
14:03:03	2539/2539	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:03%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fdartford-labour-response-to-government-budget-2020%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedb4bf.json	(from https://www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/)
14:03:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:03:03%20GMT	https://www.dartfordlabourparty.org.uk/?p=158	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index8af0.html	(from https://www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/)
14:03:03	2631/2631	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:03:03%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fdartford-labour-response-to-government-budget-2020%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed10b0	(from https://www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/)
14:03:04	35333/35333	---M--	200	added ('OK')	image/jpeg	etag:%225e6963b5-8a05%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2018/09/Money-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2018/09/Money-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/)
14:03:04	56506/56506	---M--	200	added ('OK')	image/jpeg	etag:%225e64e701-dcba%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/03/Int-Womens-Day-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/03/Int-Womens-Day-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/)
14:03:04	1864/1864	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:04%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/155	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/155.json	(from https://www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/)
14:03:04	885/885	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224e21cae24c1caa10cc70d140dc9e6ff7-gzip%22	https://www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/feed/index.html	(from https://www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/)
14:03:05	2565/2565	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:05%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fdartford-labour-celebrates-international-womens-day%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed9478.json	(from https://www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/)
14:03:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:03:05%20GMT	https://www.dartfordlabourparty.org.uk/?p=155	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index43b2.html	(from https://www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/)
14:03:05	2660/2660	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:03:05%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fdartford-labour-celebrates-international-womens-day%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed47fb	(from https://www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/)
14:03:05	70515/70515	---M--	200	added ('OK')	image/jpeg	etag:%225e64e701-11373%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/03/Int-Womens-Day-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/03/Int-Womens-Day-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/)
14:03:06	72789/72789	---M--	200	added ('OK')	image/jpeg	etag:%225e64e763-11c55%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/03/Luke-Hart-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/03/Luke-Hart-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/)
14:03:06	101482/101482	---M--	200	added ('OK')	image/jpeg	etag:%225da1a81d-18c6a%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/492-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/492-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/)
14:03:07	1785/1785	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:06%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/144	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/144.json	(from https://www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/)
14:03:07	806/806	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222eb88d106e16fbd95d606cc42cc49cd4-gzip%22	https://www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/feed/index.html	(from https://www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/)
14:03:07	2412/2412	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:07%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Four-new-team-for-dartford-2019%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed5bea.json	(from https://www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/)
14:03:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:03:07%20GMT	https://www.dartfordlabourparty.org.uk/?p=144	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index421d.html	(from https://www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/)
14:03:07	2504/2504	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:03:07%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Four-new-team-for-dartford-2019%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed9106	(from https://www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/)
14:03:08	148167/148167	---M--	200	added ('OK')	image/jpeg	etag:%225da1a81d-242c7%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/492-1600x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/492-1600x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/)
14:03:08	1749/1749	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:08%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/133	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/133.json	(from https://www.dartfordlabourparty.org.uk/thank-you-may-2019/)
14:03:08	770/770	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222beab25f6678c5de2a789df752d30fac-gzip%22	https://www.dartfordlabourparty.org.uk/thank-you-may-2019/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/thank-you-may-2019/feed/index.html	(from https://www.dartfordlabourparty.org.uk/thank-you-may-2019/)
14:03:08	129840/129840	---M--	200	added ('OK')	image/jpeg	etag:%225da197c4-1fb30%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/Princes-CD-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/Princes-CD-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/thank-you-may-2019/)
14:03:09	2352/2352	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:03:08%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fthank-you-may-2019%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedc064.json	(from https://www.dartfordlabourparty.org.uk/thank-you-may-2019/)
14:03:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:03:09%20GMT	https://www.dartfordlabourparty.org.uk/?p=133	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index9c49.html	(from https://www.dartfordlabourparty.org.uk/thank-you-may-2019/)
14:03:09	2444/2444	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:03:09%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fthank-you-may-2019%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedeacc	(from https://www.dartfordlabourparty.org.uk/thank-you-may-2019/)
14:03:09	86049/86049	---M--	200	added ('OK')	image/jpeg	etag:%225da197c5-15021%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/Princes-CD-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/Princes-CD-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/thank-you-may-2019/)
